OrderID	OrderDate	CustomerName	PhoneNumber	DeliveryAddressLine1	DeliveryAddressLine2	CityName	StockItemID	Quantity	UnitPrice
67192	2016-02-24	Gopalgobinda Sikdar	(307) 555-0100	Shop 17	1928 Kask Crescent	Orpha	14	2	32
67193	2016-02-24	Tailspin Toys (Rothsville, PA)	(215) 555-0100	Unit 88	1840 Roman Road	Rothsville	47	1	13
67193	2016-02-24	Tailspin Toys (Rothsville, PA)	(215) 555-0100	Unit 88	1840 Roman Road	Rothsville	84	60	18
67193	2016-02-24	Tailspin Toys (Rothsville, PA)	(215) 555-0100	Unit 88	1840 Roman Road	Rothsville	37	2	13
67193	2016-02-24	Tailspin Toys (Rothsville, PA)	(215) 555-0100	Unit 88	1840 Roman Road	Rothsville	123	5	32
67194	2016-02-24	Wingtip Toys (Broomtown, AL)	(205) 555-0100	Unit 39	1028 Carrillo Boulevard	Broomtown	44	5	13
67194	2016-02-24	Wingtip Toys (Broomtown, AL)	(205) 555-0100	Unit 39	1028 Carrillo Boulevard	Broomtown	166	40	42
67194	2016-02-24	Wingtip Toys (Broomtown, AL)	(205) 555-0100	Unit 39	1028 Carrillo Boulevard	Broomtown	174	7	240
67194	2016-02-24	Wingtip Toys (Broomtown, AL)	(205) 555-0100	Unit 39	1028 Carrillo Boulevard	Broomtown	96	36	18
67194	2016-02-24	Wingtip Toys (Broomtown, AL)	(205) 555-0100	Unit 39	1028 Carrillo Boulevard	Broomtown	216	10	12.5
67195	2016-02-24	Tailspin Toys (Roe Park, NY)	(212) 555-0100	Shop 219	528 Persson Road	Roe Park	150	5	16
67195	2016-02-24	Tailspin Toys (Roe Park, NY)	(212) 555-0100	Shop 219	528 Persson Road	Roe Park	118	7	32
67196	2016-02-24	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	159	60	18
67196	2016-02-24	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	166	70	42
67196	2016-02-24	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	189	104	2.9
67196	2016-02-24	Tailspin Toys (Tumacacori, AZ)	(480) 555-0100	Unit 23	1991 Clark Street	Tumacacori	75	3	345
67197	2016-02-24	Bing Han	(228) 555-0100	Unit 29	1170 Nguyen Avenue	Darling	108	8	25
67197	2016-02-24	Bing Han	(228) 555-0100	Unit 29	1170 Nguyen Avenue	Darling	126	9	32
67197	2016-02-24	Bing Han	(228) 555-0100	Unit 29	1170 Nguyen Avenue	Darling	188	250	0.66
67197	2016-02-24	Bing Han	(228) 555-0100	Unit 29	1170 Nguyen Avenue	Darling	151	6	16
67197	2016-02-24	Bing Han	(228) 555-0100	Unit 29	1170 Nguyen Avenue	Darling	51	4	13
67198	2016-02-24	Wingtip Toys (Vair, TX)	(210) 555-0100	Shop 59	75 Chang Crescent	Vair	22	4	13
67198	2016-02-24	Wingtip Toys (Vair, TX)	(210) 555-0100	Shop 59	75 Chang Crescent	Vair	2	9	2.5
67199	2016-02-24	Tailspin Toys (North Cowden, TX)	(210) 555-0100	Suite 18	402 Nan Road	North Cowden	227	216	8.55
67199	2016-02-24	Tailspin Toys (North Cowden, TX)	(210) 555-0100	Suite 18	402 Nan Road	North Cowden	153	40	4.5
67200	2016-02-24	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	82	60	18
67200	2016-02-24	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	171	70	32
67200	2016-02-24	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	179	250	1.05
67200	2016-02-24	David safranek	(215) 555-0100	Shop 7	974 Mazzanti Avenue	Toughkenamon	102	7	35
67201	2016-02-24	Damodar Shenoy	(229) 555-0100	Suite 7	1337 Koknesis Avenue	Scott	209	15	1.89
67201	2016-02-24	Damodar Shenoy	(229) 555-0100	Suite 7	1337 Koknesis Avenue	Scott	56	7	13
67201	2016-02-24	Damodar Shenoy	(229) 555-0100	Suite 7	1337 Koknesis Avenue	Scott	191	180	3.7
67201	2016-02-24	Damodar Shenoy	(229) 555-0100	Suite 7	1337 Koknesis Avenue	Scott	1	1	25
67202	2016-02-24	Dhaatri Chavva	(207) 555-0100	Suite 4	438 Desforges Road	Edgecomb	79	36	18
67202	2016-02-24	Dhaatri Chavva	(207) 555-0100	Suite 4	438 Desforges Road	Edgecomb	175	9	240
67202	2016-02-24	Dhaatri Chavva	(207) 555-0100	Suite 4	438 Desforges Road	Edgecomb	14	3	32
67203	2016-02-24	Wingtip Toys (Pawlet, VT)	(802) 555-0100	Unit 55	279 Flamand Boulevard	Pawlet	79	48	18
67203	2016-02-24	Wingtip Toys (Pawlet, VT)	(802) 555-0100	Unit 55	279 Flamand Boulevard	Pawlet	187	225	0.95
67203	2016-02-24	Wingtip Toys (Pawlet, VT)	(802) 555-0100	Unit 55	279 Flamand Boulevard	Pawlet	141	96	5
67203	2016-02-24	Wingtip Toys (Pawlet, VT)	(802) 555-0100	Unit 55	279 Flamand Boulevard	Pawlet	35	5	13
67204	2016-02-24	Wingtip Toys (Sunburg, MN)	(218) 555-0100	Unit 234	1356 Molina Crescent	Sunburg	170	60	102
67204	2016-02-24	Wingtip Toys (Sunburg, MN)	(218) 555-0100	Unit 234	1356 Molina Crescent	Sunburg	33	9	13
67204	2016-02-24	Wingtip Toys (Sunburg, MN)	(218) 555-0100	Unit 234	1356 Molina Crescent	Sunburg	211	50	4.1
67204	2016-02-24	Wingtip Toys (Sunburg, MN)	(218) 555-0100	Unit 234	1356 Molina Crescent	Sunburg	9	8	3.2
67204	2016-02-24	Wingtip Toys (Sunburg, MN)	(218) 555-0100	Unit 234	1356 Molina Crescent	Sunburg	45	9	13
67205	2016-02-24	Tailspin Toys (Tresckow, PA)	(215) 555-0100	Shop 147	640 Chakraborty Street	Tresckow	46	10	13
67205	2016-02-24	Tailspin Toys (Tresckow, PA)	(215) 555-0100	Shop 147	640 Chakraborty Street	Tresckow	44	8	13
67205	2016-02-24	Tailspin Toys (Tresckow, PA)	(215) 555-0100	Shop 147	640 Chakraborty Street	Tresckow	70	9	230
67206	2016-02-24	Tailspin Toys (Ashtabula, OH)	(216) 555-0100	Shop 237	612 Gill Crescent	Ashtabula	93	72	18
67206	2016-02-24	Tailspin Toys (Ashtabula, OH)	(216) 555-0100	Shop 237	612 Gill Crescent	Ashtabula	79	120	18
67206	2016-02-24	Tailspin Toys (Ashtabula, OH)	(216) 555-0100	Shop 237	612 Gill Crescent	Ashtabula	113	3	30
67207	2016-02-24	Wingtip Toys (Leathersville, GA)	(229) 555-0100	Unit 77	1555 Negi Crescent	Leathersville	199	48	3.7
67207	2016-02-24	Wingtip Toys (Leathersville, GA)	(229) 555-0100	Unit 77	1555 Negi Crescent	Leathersville	9	1	3.2
67208	2016-02-24	Nicolo Cattaneo	(212) 555-0100	Unit 22	1126 Chakraborty Crescent	Schoharie	199	216	3.7
67208	2016-02-24	Nicolo Cattaneo	(212) 555-0100	Unit 22	1126 Chakraborty Crescent	Schoharie	180	25	1.11
67208	2016-02-24	Nicolo Cattaneo	(212) 555-0100	Unit 22	1126 Chakraborty Crescent	Schoharie	112	2	30
67209	2016-02-24	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	52	9	13
67209	2016-02-24	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	102	8	35
67209	2016-02-24	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	174	9	240
67209	2016-02-24	Meera Patel	(217) 555-0100	Shop 9	1034 Kellnerova Boulevard	Hanaford	51	4	13
67210	2016-02-24	Tailspin Toys (Terre du Lac, MO)	(314) 555-0100	Suite 93	171 Bite Lane	Terre du Lac	30	10	13
67210	2016-02-24	Tailspin Toys (Terre du Lac, MO)	(314) 555-0100	Suite 93	171 Bite Lane	Terre du Lac	9	7	32
67211	2016-02-24	Marija Justina Pasek	(215) 555-0100	Unit 23	360 Formanek Crescent	Marguerite	100	60	18
67211	2016-02-24	Marija Justina Pasek	(215) 555-0100	Unit 23	360 Formanek Crescent	Marguerite	19	5	13
67211	2016-02-24	Marija Justina Pasek	(215) 555-0100	Unit 23	360 Formanek Crescent	Marguerite	213	5	87
67212	2016-02-24	Wingtip Toys (Connoquenessing, PA)	(215) 555-0100	Suite 199	854 Kotadia Crescent	Connoquenessing	196	216	4.1
67212	2016-02-24	Wingtip Toys (Connoquenessing, PA)	(215) 555-0100	Suite 199	854 Kotadia Crescent	Connoquenessing	102	8	35
67212	2016-02-24	Wingtip Toys (Connoquenessing, PA)	(215) 555-0100	Suite 199	854 Kotadia Crescent	Connoquenessing	173	40	105
67212	2016-02-24	Wingtip Toys (Connoquenessing, PA)	(215) 555-0100	Suite 199	854 Kotadia Crescent	Connoquenessing	197	168	3.7
67213	2016-02-24	Anca Gogean	(209) 555-0100	Shop 14	198 Brasseur Avenue	Arrowbear Lake	177	200	1.05
67214	2016-02-24	Tailspin Toys (Kerby, OR)	(458) 555-0100	Unit 16	339 Dwivedi Lane	Kerby	112	2	30
67214	2016-02-24	Tailspin Toys (Kerby, OR)	(458) 555-0100	Unit 16	339 Dwivedi Lane	Kerby	181	250	1.14
67214	2016-02-24	Tailspin Toys (Kerby, OR)	(458) 555-0100	Unit 16	339 Dwivedi Lane	Kerby	154	70	20
67214	2016-02-24	Tailspin Toys (Kerby, OR)	(458) 555-0100	Unit 16	339 Dwivedi Lane	Kerby	133	4	32
67215	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	87	120	18
67215	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	139	96	5
67215	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	190	20	3.5
67216	2016-02-24	Hoc Tran	(339) 555-0100	Shop 19	1634 Sen Street	White Horse Beach	43	8	13
67216	2016-02-24	Hoc Tran	(339) 555-0100	Shop 19	1634 Sen Street	White Horse Beach	121	3	32
67216	2016-02-24	Hoc Tran	(339) 555-0100	Shop 19	1634 Sen Street	White Horse Beach	115	2	34
67217	2016-02-24	Wingtip Toys (Keosauqua, IA)	(319) 555-0100	Suite 292	830 Sal Crescent	Keosauqua	30	1	13
67217	2016-02-24	Wingtip Toys (Keosauqua, IA)	(319) 555-0100	Suite 292	830 Sal Crescent	Keosauqua	156	40	15
67217	2016-02-24	Wingtip Toys (Keosauqua, IA)	(319) 555-0100	Suite 292	830 Sal Crescent	Keosauqua	93	96	18
67218	2016-02-24	Darshana Madhunapantula	(240) 555-0100	Shop 6	374 Cheema Street	Tolchester Beach	227	72	8.55
67218	2016-02-24	Darshana Madhunapantula	(240) 555-0100	Shop 6	374 Cheema Street	Tolchester Beach	190	200	3.5
67218	2016-02-24	Darshana Madhunapantula	(240) 555-0100	Shop 6	374 Cheema Street	Tolchester Beach	119	8	32
67218	2016-02-24	Darshana Madhunapantula	(240) 555-0100	Shop 6	374 Cheema Street	Tolchester Beach	166	10	42
67218	2016-02-24	Darshana Madhunapantula	(240) 555-0100	Shop 6	374 Cheema Street	Tolchester Beach	131	7	32
67219	2016-02-24	Caterina Pinto	(907) 555-0100	Suite 13	1278 Lam Street	Akhiok	227	72	8.55
67219	2016-02-24	Caterina Pinto	(907) 555-0100	Suite 13	1278 Lam Street	Akhiok	212	20	4.3
67220	2016-02-24	Tailspin Toys (Marcell, MN)	(218) 555-0100	Suite 130	1952 Laramee Street	Marcell	167	90	99
67220	2016-02-24	Tailspin Toys (Marcell, MN)	(218) 555-0100	Suite 130	1952 Laramee Street	Marcell	142	60	18
67220	2016-02-24	Tailspin Toys (Marcell, MN)	(218) 555-0100	Suite 130	1952 Laramee Street	Marcell	107	10	25
67221	2016-02-24	Jai Lamble	(479) 555-0100	Suite 3	1957 Pena Lane	Grider	205	50	32
67221	2016-02-24	Jai Lamble	(479) 555-0100	Suite 3	1957 Pena Lane	Grider	55	10	13
67221	2016-02-24	Jai Lamble	(479) 555-0100	Suite 3	1957 Pena Lane	Grider	49	6	13
67221	2016-02-24	Jai Lamble	(479) 555-0100	Suite 3	1957 Pena Lane	Grider	83	72	18
67221	2016-02-24	Jai Lamble	(479) 555-0100	Suite 3	1957 Pena Lane	Grider	166	100	42
67222	2016-02-24	Hai Banh	(252) 555-0100	Shop 24	1983 Chandrakanta Street	Claremont	203	70	32
67222	2016-02-24	Hai Banh	(252) 555-0100	Shop 24	1983 Chandrakanta Street	Claremont	121	10	32
67222	2016-02-24	Hai Banh	(252) 555-0100	Shop 24	1983 Chandrakanta Street	Claremont	125	4	32
67223	2016-02-24	Camille Authier	(252) 555-0100	Shop 10	516 Bojin Road	Abbottsburg	72	3	230
67223	2016-02-24	Camille Authier	(252) 555-0100	Shop 10	516 Bojin Road	Abbottsburg	21	6	13
67224	2016-02-24	Wingtip Toys (Ruthsburg, MD)	(240) 555-0100	Unit 123	688 senturk Crescent	Ruthsburg	198	48	4.1
67225	2016-02-24	Rodrigo Figueiredo	(803) 555-0100	Unit 23	1155 Kanepa Road	Blackville	143	24	18
67225	2016-02-24	Rodrigo Figueiredo	(803) 555-0100	Unit 23	1155 Kanepa Road	Blackville	157	100	30
67225	2016-02-24	Rodrigo Figueiredo	(803) 555-0100	Unit 23	1155 Kanepa Road	Blackville	177	25	1.05
67225	2016-02-24	Rodrigo Figueiredo	(803) 555-0100	Unit 23	1155 Kanepa Road	Blackville	206	36	2.7
67225	2016-02-24	Rodrigo Figueiredo	(803) 555-0100	Unit 23	1155 Kanepa Road	Blackville	103	10	35
67226	2016-02-24	Tailspin Toys (Fishtail, MT)	(406) 555-0100	Unit 49	469 Patel Avenue	Fishtail	175	8	240
67226	2016-02-24	Tailspin Toys (Fishtail, MT)	(406) 555-0100	Unit 49	469 Patel Avenue	Fishtail	199	216	3.7
67227	2016-02-24	Daniel Martensson	(225) 555-0100	Shop 21	622 Pavel Boulevard	Mamou	150	7	16
67227	2016-02-24	Daniel Martensson	(225) 555-0100	Shop 21	622 Pavel Boulevard	Mamou	171	60	32
67227	2016-02-24	Daniel Martensson	(225) 555-0100	Shop 21	622 Pavel Boulevard	Mamou	114	10	30
67228	2016-02-24	Wingtip Toys (Downingtown, PA)	(215) 555-0100	Unit 25	1353 YÄ±lmaz Street	Downingtown	137	3	32
67228	2016-02-24	Wingtip Toys (Downingtown, PA)	(215) 555-0100	Unit 25	1353 YÄ±lmaz Street	Downingtown	89	72	18
67228	2016-02-24	Wingtip Toys (Downingtown, PA)	(215) 555-0100	Unit 25	1353 YÄ±lmaz Street	Downingtown	60	1	25
67228	2016-02-24	Wingtip Toys (Downingtown, PA)	(215) 555-0100	Unit 25	1353 YÄ±lmaz Street	Downingtown	196	48	4.1
67228	2016-02-24	Wingtip Toys (Downingtown, PA)	(215) 555-0100	Unit 25	1353 YÄ±lmaz Street	Downingtown	52	7	13
67229	2016-02-24	Tailspin Toys (South Euclid, OH)	(216) 555-0100	Unit 31	862 Tomek Avenue	South Euclid	191	36	3.7
67229	2016-02-24	Tailspin Toys (South Euclid, OH)	(216) 555-0100	Unit 31	862 Tomek Avenue	South Euclid	12	8	32
67229	2016-02-24	Tailspin Toys (South Euclid, OH)	(216) 555-0100	Unit 31	862 Tomek Avenue	South Euclid	82	12	18
67229	2016-02-24	Tailspin Toys (South Euclid, OH)	(216) 555-0100	Unit 31	862 Tomek Avenue	South Euclid	152	4	16
67230	2016-02-24	Bhagavateeprasaad Malladi	(479) 555-0100	Shop 18	1386 Elnaz Avenue	Greenfield	11	7	32
67230	2016-02-24	Bhagavateeprasaad Malladi	(479) 555-0100	Shop 18	1386 Elnaz Avenue	Greenfield	211	30	4.1
67230	2016-02-24	Bhagavateeprasaad Malladi	(479) 555-0100	Shop 18	1386 Elnaz Avenue	Greenfield	22	6	13
67231	2016-02-24	Tailspin Toys (Wilkes-Barre, PA)	(215) 555-0100	Suite 49	1847 Alladi Street	Wilkes-Barre	123	9	32
67231	2016-02-24	Tailspin Toys (Wilkes-Barre, PA)	(215) 555-0100	Suite 49	1847 Alladi Street	Wilkes-Barre	161	70	108
67232	2016-02-24	Tailspin Toys (Andrix, CO)	(303) 555-0100	Shop 173	1155 Antunes Crescent	Andrix	135	9	32
67232	2016-02-24	Tailspin Toys (Andrix, CO)	(303) 555-0100	Shop 173	1155 Antunes Crescent	Andrix	169	90	45
67233	2016-02-24	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	75	2	345
67233	2016-02-24	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	82	24	18
67233	2016-02-24	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	154	10	20
67233	2016-02-24	Tailspin Toys (Lake Stevens, WA)	(206) 555-0100	Shop 238	1584 Hadrabova Street	Lake Stevens	152	10	16
67234	2016-02-24	Drishti Bose	(479) 555-0100	Shop 12	262 Seo-yun Boulevard	Wesson	9	3	32
67234	2016-02-24	Drishti Bose	(479) 555-0100	Shop 12	262 Seo-yun Boulevard	Wesson	178	200	2.55
67235	2016-02-24	Tailspin Toys (New Lexington, OH)	(216) 555-0100	Unit 102	902 Ganguly Street	New Lexington	143	96	18
67235	2016-02-24	Tailspin Toys (New Lexington, OH)	(216) 555-0100	Unit 102	902 Ganguly Street	New Lexington	122	10	32
67235	2016-02-24	Tailspin Toys (New Lexington, OH)	(216) 555-0100	Unit 102	902 Ganguly Street	New Lexington	12	2	32
67235	2016-02-24	Tailspin Toys (New Lexington, OH)	(216) 555-0100	Unit 102	902 Ganguly Street	New Lexington	38	1	13
67235	2016-02-24	Tailspin Toys (New Lexington, OH)	(216) 555-0100	Unit 102	902 Ganguly Street	New Lexington	147	108	18
67236	2016-02-24	Tailspin Toys (Coney Island, MO)	(314) 555-0100	Suite 111	27 Vidovic Boulevard	Coney Island	208	48	2.7
67236	2016-02-24	Tailspin Toys (Coney Island, MO)	(314) 555-0100	Suite 111	27 Vidovic Boulevard	Coney Island	87	96	18
67237	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	106	2	35
67237	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	114	9	30
67237	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	12	10	32
67237	2016-02-24	Tailspin Toys (Yewed, OK)	(405) 555-0100	Unit 266	210 safranek Lane	Yewed	212	50	4.3
67238	2016-02-24	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	45	3	13
67238	2016-02-24	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	43	4	13
67238	2016-02-24	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	118	10	32
67238	2016-02-24	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	85	84	18
67238	2016-02-24	Tailspin Toys (Topstone, CT)	(203) 555-0100	Suite 271	1399 Mukherjee Avenue	Topstone	37	10	13
67239	2016-02-24	Chin-Sun Chang	(605) 555-0100	Suite 2	1417 Mercier Boulevard	Capa	42	6	13
67239	2016-02-24	Chin-Sun Chang	(605) 555-0100	Suite 2	1417 Mercier Boulevard	Capa	15	9	240
67239	2016-02-24	Chin-Sun Chang	(605) 555-0100	Suite 2	1417 Mercier Boulevard	Capa	149	108	18
67240	2016-02-24	Tailspin Toys (Batson, TX)	(210) 555-0100	Shop 124	671 Mudigonda Boulevard	Batson	29	10	13
67240	2016-02-24	Tailspin Toys (Batson, TX)	(210) 555-0100	Shop 124	671 Mudigonda Boulevard	Batson	14	9	32
67240	2016-02-24	Tailspin Toys (Batson, TX)	(210) 555-0100	Shop 124	671 Mudigonda Boulevard	Batson	75	7	345
67241	2016-02-24	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	103	6	35
67241	2016-02-24	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	40	9	13
67241	2016-02-24	Vladimir Henzl	(907) 555-0100	Shop 15	250 Torres Road	Port Chilkoot	2	10	25
67242	2016-02-24	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	12	7	32
67242	2016-02-24	Jackson Kolios	(209) 555-0100	Shop 21	1567 Couet Road	Rail Road Flat	93	24	18
67243	2016-02-24	Wingtip Toys (Isabela, PR)	(787) 555-0100	Shop 110	1211 Mazumdar Avenue	Isabela	107	8	25
67243	2016-02-24	Wingtip Toys (Isabela, PR)	(787) 555-0100	Shop 110	1211 Mazumdar Avenue	Isabela	55	3	13
67244	2016-02-24	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	1	6	25
67244	2016-02-24	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	41	8	13
67244	2016-02-24	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	35	1	13
67244	2016-02-24	Tailspin Toys (Eden Valley, MN)	(218) 555-0100	Unit 248	226 Auzina Lane	Eden Valley	100	84	18
67245	2016-02-24	Tailspin Toys (Nanafalia, AL)	(205) 555-0100	Suite 217	1729 Dey Road	Nanafalia	114	2	30
67245	2016-02-24	Tailspin Toys (Nanafalia, AL)	(205) 555-0100	Suite 217	1729 Dey Road	Nanafalia	97	24	18
67245	2016-02-24	Tailspin Toys (Nanafalia, AL)	(205) 555-0100	Suite 217	1729 Dey Road	Nanafalia	10	8	32
67246	2016-02-24	Tailspin Toys (Knifley, KY)	(270) 555-0100	Shop 112	1591 Bhowmick Street	Knifley	176	10	240
67246	2016-02-24	Tailspin Toys (Knifley, KY)	(270) 555-0100	Shop 112	1591 Bhowmick Street	Knifley	39	5	13
67247	2016-02-24	Tailspin Toys (Victory Gardens, NJ)	(201) 555-0100	Shop 7	249 Arvidsson Avenue	Victory Gardens	69	8	230
67247	2016-02-24	Tailspin Toys (Victory Gardens, NJ)	(201) 555-0100	Shop 7	249 Arvidsson Avenue	Victory Gardens	207	84	2.7
67247	2016-02-24	Tailspin Toys (Victory Gardens, NJ)	(201) 555-0100	Shop 7	249 Arvidsson Avenue	Victory Gardens	90	60	18
67247	2016-02-24	Tailspin Toys (Victory Gardens, NJ)	(201) 555-0100	Shop 7	249 Arvidsson Avenue	Victory Gardens	210	50	2.4
67247	2016-02-24	Tailspin Toys (Victory Gardens, NJ)	(201) 555-0100	Shop 7	249 Arvidsson Avenue	Victory Gardens	1	9	25
67248	2016-02-24	Rani Ganguly	(209) 555-0100	Unit 23	1552 Srbova Road	Arrowhead Highlands	129	9	32
67248	2016-02-24	Rani Ganguly	(209) 555-0100	Unit 23	1552 Srbova Road	Arrowhead Highlands	160	60	33
67248	2016-02-24	Rani Ganguly	(209) 555-0100	Unit 23	1552 Srbova Road	Arrowhead Highlands	174	9	240
67249	2016-02-24	Wingtip Toys (Grabill, IN)	(219) 555-0100	Suite 187	1015 Chowdary Boulevard	Grabill	121	4	32
67249	2016-02-24	Wingtip Toys (Grabill, IN)	(219) 555-0100	Suite 187	1015 Chowdary Boulevard	Grabill	144	96	18
67249	2016-02-24	Wingtip Toys (Grabill, IN)	(219) 555-0100	Suite 187	1015 Chowdary Boulevard	Grabill	8	10	24
67250	2016-02-24	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	179	250	1.05
67250	2016-02-24	Wingtip Toys (Mount Summit, IN)	(219) 555-0100	Suite 94	1033 Lindqvist Road	Mount Summit	129	4	32
67251	2016-02-24	Hee-Young Suh	(209) 555-0100	Suite 23	617 Polaskova Boulevard	Nicasio	23	5	13
67251	2016-02-24	Hee-Young Suh	(209) 555-0100	Suite 23	617 Polaskova Boulevard	Nicasio	28	9	13
67252	2016-02-24	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue	Dawn	93	48	18
67252	2016-02-24	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue	Dawn	209	25	1.89
67252	2016-02-24	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue	Dawn	30	4	13
67252	2016-02-24	Serdar ozCelik	(210) 555-0100	Unit 2	473 Mani Avenue	Dawn	100	96	18
67253	2016-02-24	Edgar Jogi	(209) 555-0100	Shop 6	1317 Desforges Street	Bombay Beach	97	96	18
67253	2016-02-24	Edgar Jogi	(209) 555-0100	Shop 6	1317 Desforges Street	Bombay Beach	134	9	32
67254	2016-02-24	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	188	125	0.66
67254	2016-02-24	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	122	4	32
67254	2016-02-24	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	131	2	32
67254	2016-02-24	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	205	70	32
67254	2016-02-24	Tailspin Toys (Madrone, NM)	(505) 555-0100	Shop 283	1520 Podnieks Road	Madrone	222	144	8.55
67255	2016-02-24	Adriana Pena	(252) 555-0100	Shop 17	121 Valentina Road	Roberta Mill	173	40	105
67255	2016-02-24	Adriana Pena	(252) 555-0100	Shop 17	121 Valentina Road	Roberta Mill	178	50	2.55
67255	2016-02-24	Adriana Pena	(252) 555-0100	Shop 17	121 Valentina Road	Roberta Mill	41	3	13
67256	2016-02-24	Wingtip Toys (Heartwell, NE)	(308) 555-0100	Unit 77	1910 Stavinohova Crescent	Heartwell	192	324	4.1
67256	2016-02-24	Wingtip Toys (Heartwell, NE)	(308) 555-0100	Unit 77	1910 Stavinohova Crescent	Heartwell	201	96	3.7
67257	2016-02-24	Liidia Lepp	(276) 555-0100	Suite 7	824 Omelkova Street	Oakpark	187	175	0.95
67257	2016-02-24	Liidia Lepp	(276) 555-0100	Suite 7	824 Omelkova Street	Oakpark	147	12	18
67258	2016-02-24	Risto Valbe	(205) 555-0100	Suite 22	530 Kellnerova Lane	Bazemore	17	9	13
67258	2016-02-24	Risto Valbe	(205) 555-0100	Suite 22	530 Kellnerova Lane	Bazemore	206	120	2.7
67258	2016-02-24	Risto Valbe	(205) 555-0100	Suite 22	530 Kellnerova Lane	Bazemore	69	6	230
67258	2016-02-24	Risto Valbe	(205) 555-0100	Suite 22	530 Kellnerova Lane	Bazemore	27	10	13
67258	2016-02-24	Risto Valbe	(205) 555-0100	Suite 22	530 Kellnerova Lane	Bazemore	71	3	230
67259	2016-02-24	Tailspin Toys (Corfu, NY)	(212) 555-0100	Suite 153	1989 Utjesenovic Road	Corfu	186	225	2.1
67259	2016-02-24	Tailspin Toys (Corfu, NY)	(212) 555-0100	Suite 153	1989 Utjesenovic Road	Corfu	56	5	13
67259	2016-02-24	Tailspin Toys (Corfu, NY)	(212) 555-0100	Suite 153	1989 Utjesenovic Road	Corfu	115	2	34
67259	2016-02-24	Tailspin Toys (Corfu, NY)	(212) 555-0100	Suite 153	1989 Utjesenovic Road	Corfu	35	6	13
67260	2016-02-24	David Jaramillo	(803) 555-0100	Shop 12	1951 Victoria Avenue	Ridgeway	13	3	32
